target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__lecr_boundary_error,feat__topology_risk__mean_component_area_frac,0.10181159236893923,0.10181159236893923,0.18911837792587133,168
eval__lecr_boundary_error,feat__topology_risk__component_area_cv,-0.112438689822384,0.112438689822384,0.1467529064604923,168
eval__lecr_boundary_error,feat__topology_risk__mean_eccentricity,-0.08980770496201175,0.08980770496201175,0.24699013276661674,168
eval__lecr_boundary_error,feat__topology_risk__mean_solidity,0.11049498635864369,0.11049498635864369,0.1539099590473923,168
eval__lecr_boundary_error,feat__topology_risk__euler_number,0.0668548494190085,0.0668548494190085,0.38922037375431734,168
eval__lecr_boundary_error,feat__topology_risk__threshold_component_count_std,0.20040946656512842,0.20040946656512842,0.009195749534091848,168
eval__lecr_boundary_error,feat__topology_risk__threshold_area_frac_std,0.003411604517085863,0.003411604517085863,0.9649925412646868,168
eval__lecr_boundary_error,feat__topology_risk__threshold_euler_std,0.19271612978615607,0.19271612978615607,0.012323485955882485,168
eval__lecr_boundary_error,feat__anatomical_topological_consistency__opening_residual_frac,-0.20888832276913957,0.20888832276913957,0.006581069947594569,168
eval__lecr_boundary_error,feat__anatomical_topological_consistency__closing_residual_frac,-0.10107696307950954,0.10107696307950954,0.1923470810166466,168
