dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.3,51,42,3,0.07142857142857142,0.058823529411764705,0.23809523809523808,0.3333333333333333,-0.33333333333333326
monuseg,prototype_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
monuseg,prototype_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.3,51,42,1,0.023809523809523808,0.0196078431372549,0.07936507936507936,0.3504273504273504,-0.4017094017094016
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,7,0.16666666666666666,0.7777777777777778,3.333333333333333,0.22012578616352202,0.11949685534591192
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,9,0.21428571428571427,0.5294117647058824,2.142857142857143,0.2185430463576159,0.1258278145695364
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,19,0.4523809523809524,0.5588235294117647,2.261904761904762,0.17164179104477612,0.31343283582089554
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,26,0.6190476190476191,0.5098039215686274,2.0634920634920637,0.13675213675213677,0.45299145299145294
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,4,0.09523809523809523,0.11764705882352941,0.47619047619047616,0.2835820895522388,-0.13432835820895517
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,5,0.11904761904761904,0.09803921568627451,0.3968253968253968,0.3162393162393162,-0.2649572649572649
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,13,0.30952380952380953,0.38235294117647056,1.5476190476190477,0.21641791044776118,0.13432835820895528
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,19,0.4523809523809524,0.37254901960784315,1.507936507936508,0.19658119658119658,0.2136752136752137
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
monuseg,prototype_seed7,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
