dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc,run
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.5326278659611994,0.5326278659611994,0.2932969852666585,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6638321995464852,0.6638321995464852,0.4401783956037409,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6551398337112623,0.6551398337112623,0.4292263977877917,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6589821113630637,0.6589821113630637,0.318643593746802,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6778155706727135,0.6778155706727135,0.4339266595647528,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6829386075417822,0.6829386075417822,0.3951933704958622,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6607037876879146,0.6607037876879146,0.3172500545013125,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.8785588309397834,0.8785588309397834,0.6272244467994639,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4695557235239774,0.5304442764760225,0.2302274585157997,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.8807424204249601,0.8807424204249601,0.61012246719238,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.8104686318972033,0.8104686318972033,0.6054568425308396,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.775825144872764,0.775825144872764,0.5514167895983134,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.3699294532627866,0.6300705467372134,0.1978814943840213,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.40904509952129,0.59095490047871,0.2020120359986747,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.4756760728982951,0.5243239271017048,0.2202749337003453,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.8735407743344251,0.8735407743344251,0.6390458796093154,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.8514739229024945,0.8514739229024945,0.5635564512899187,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.9071659528008734,0.9071659528008734,0.7324231968457242,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.8613105736121609,0.8613105736121609,0.6535043820206642,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.8339002267573695,0.8339002267573695,0.4559870934441359,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.8346980767615688,0.8346980767615688,0.4571195693832471,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.83299739648946,0.83299739648946,0.4558560558095319,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9054127823969094,0.9054127823969094,0.7791817438463177,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9031662047535064,0.9031662047535064,0.7699481581359879,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.8773620559334846,0.8773620559334846,0.565432873043002,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.8952716889224827,0.8952716889224827,0.6940382811958434,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9013395481649452,0.9013395481649452,0.7570226393359225,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.8846686822877299,0.8846686822877299,0.5785139761555308,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,0,84,420,0.9575396825396826,0.9575396825396826,0.8405143682513071,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::global_max_entropy,predefined_score,none,0,84,420,0.324234693877551,0.6757653061224489,0.1170867069157294,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_margin_uncertainty,predefined_score,none,0,84,420,0.9574829931972788,0.9574829931972788,0.8310344782435244,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::foreground_area_frac,predefined_score,none,0,84,420,0.9668367346938777,0.9668367346938777,0.8127109596997352,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::boundary_risk_score,predefined_score,none,0,84,420,0.63156179138322,0.63156179138322,0.2168295147568523,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::boundary_overconfidence_score,predefined_score,none,0,84,420,0.5822137188208617,0.5822137188208617,0.2019668181175831,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::boundary_abnormality_score,predefined_score,none,0,84,420,0.3850056689342404,0.6149943310657595,0.1268273794515999,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::boundary_dual_risk_score,predefined_score,none,0,84,420,0.48109410430839,0.5189058956916099,0.1473976989566744,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::uncertainty_cluster_score,predefined_score,none,0,84,420,0.9356150793650794,0.9356150793650794,0.6494666237035097,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::topology_risk_score,predefined_score,none,0,84,420,0.911890589569161,0.911890589569161,0.6412907058027746,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::sfrm_composite_score,predefined_score,none,0,84,420,0.917828798185941,0.917828798185941,0.5572903408124253,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,predefined::sfrm_balanced_score,predefined_score,none,0,84,420,0.9324546485260772,0.9324546485260772,0.5884145234690626,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,logistic_l2::global_features,global_features,group_kfold,5,84,420,0.9623866213151928,0.9623866213151928,0.7365166526497463,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::global_features,global_features,group_kfold,5,84,420,0.9698696145124716,0.9698696145124716,0.8341808434417467,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,random_forest::global_features,global_features,group_kfold,5,84,420,0.9597080498866212,0.9597080498866212,0.8074068857818665,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,84,420,0.9231859410430838,0.9231859410430838,0.6431308758176357,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,84,420,0.927409297052154,0.927409297052154,0.6776469724867651,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,random_forest::sfrm_features,sfrm_features,group_kfold,5,84,420,0.9617063492063492,0.9617063492063492,0.7969246192813945,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,84,420,0.913718820861678,0.913718820861678,0.5921931325662366,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,84,420,0.9253401360544218,0.9253401360544218,0.7035696761840201,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,84,420,0.9609126984126984,0.9609126984126984,0.795408326768705,stage3_predictor_consep_grid_point_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,0,199,305,0.2452590822967295,0.7547409177032705,0.2708483334955824,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,0,199,305,0.7284455062196228,0.7284455062196228,0.6322787819909185,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,0,199,305,0.2474009391218387,0.7525990608781613,0.2722174866921257,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,0,199,305,0.1813328939780871,0.8186671060219128,0.2569694984903906,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,0,199,305,0.5003871818106929,0.5003871818106929,0.4323577901180282,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,0,199,305,0.3644369387923222,0.6355630612076778,0.3136162675166927,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,0,199,305,0.5477798830216657,0.5477798830216657,0.4161014968580831,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,0,199,305,0.4306944558859873,0.5693055441140127,0.3563438878605814,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,0,199,305,0.486646346486531,0.5133536535134691,0.3716823547301497,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,0,199,305,0.331633577724689,0.668366422275311,0.2963742512885657,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,0,199,305,0.4392124557212291,0.5607875442787709,0.3423680457389328,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,0,199,305,0.3730455556470878,0.6269544443529121,0.322838011257694,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,5,199,305,0.8677156273169124,0.8677156273169124,0.8290084097739215,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,5,199,305,0.8741082461487766,0.8741082461487766,0.8427684701346281,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,5,199,305,0.8119284949336848,0.8119284949336848,0.734409729837637,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,199,305,0.8226707307026937,0.8226707307026937,0.713112959583383,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,199,305,0.8201664057994892,0.8201664057994892,0.7086849726563162,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,5,199,305,0.8410906993986323,0.8410906993986323,0.8043757751636296,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,199,305,0.8317159568333471,0.8317159568333471,0.7229511060444128,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,199,305,0.83707059889612,0.83707059889612,0.7289473426895758,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,199,305,0.835933767196639,0.835933767196639,0.7962452732440211,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.3938019652305367,0.6061980347694633,0.2480417125417432,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,0,126,378,0.5690350214159738,0.5690350214159738,0.3279696117381347,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.4001637692113883,0.5998362307886117,0.2419618057205047,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.3362937767699672,0.6637062232300328,0.2497990554167115,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.6941714957587973,0.6941714957587973,0.5304023699376382,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.2396909381036365,0.7603090618963635,0.1687731110784772,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.660808767951625,0.660808767951625,0.364709129944015,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.5876900142773159,0.5876900142773159,0.3268316916952793,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.5138888888888888,0.5138888888888888,0.2686133987588512,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,0,126,378,0.4725686570924666,0.5274313429075335,0.2266764281170844,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.5921411774586377,0.5921411774586377,0.3043240993172498,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.5197992777357857,0.5197992777357857,0.2893087141588464,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.592193667590493,0.592193667590493,0.325161351331336,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.5904509952129,0.5904509952129,0.3378390379977358,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,5,126,378,0.6329050138573947,0.6329050138573947,0.4112561605797477,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.8000545897371294,0.8000545897371294,0.6467468603427423,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.7940287226001511,0.7940287226001511,0.6384083878226876,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.758923322415386,0.758923322415386,0.5914919045883722,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.7886327370454355,0.7886327370454355,0.5752469855870477,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.7895775594188292,0.7895775594188292,0.6251441989486627,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.7659989921894684,0.7659989921894684,0.6027584617390236,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.9398043167884438,0.9398043167884438,0.8426462535579898,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4821323591164861,0.5178676408835139,0.2317067177811065,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.941609977324263,0.941609977324263,0.8531098676826531,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.8898337112622827,0.8898337112622827,0.7630453990883309,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.7396174519190392,0.7396174519190392,0.5075545498314704,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.4471739313009155,0.5528260686990845,0.2289897279837425,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.594450743260267,0.594450743260267,0.3227342972051168,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.614082052574116,0.614082052574116,0.3328590170830487,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.8060594608213656,0.8060594608213656,0.7085948432469898,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.8891933316536491,0.8891933316536491,0.7247058193520847,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.8957126060300664,0.8957126060300664,0.7989590932065616,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.8909570000839842,0.8909570000839842,0.8071412967315291,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.918031410094902,0.918031410094902,0.7567012683584848,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.9174225245653816,0.9174225245653816,0.7500805379351736,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.9122574955908288,0.9122574955908288,0.6897296365123591,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9230914588057444,0.9230914588057444,0.8111035633147492,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9266187956664148,0.9266187956664148,0.8241889190499744,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.907302427143697,0.907302427143697,0.7336427705963764,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9205719324766944,0.9205719324766944,0.7860026418790037,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.916981607457798,0.916981607457798,0.7759720723225954,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9069244981943396,0.9069244981943396,0.6940392315363317,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.9775552196187116,0.9775552196187116,0.931920667255102,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4036071218610901,0.5963928781389098,0.2048737217673457,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.9779331485680692,0.9779331485680692,0.9348426277817076,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.9556773326614596,0.9556773326614596,0.8974497411612065,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.6951373141849333,0.6951373141849333,0.4205456851089983,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.5245548836818679,0.5245548836818679,0.2752145148237815,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.6158352229780801,0.6158352229780801,0.3320745208413651,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.6330834803057026,0.6330834803057026,0.3513937979298464,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.7953199798437893,0.7953199798437893,0.7117970878069364,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.922220122616948,0.922220122616948,0.8160412804973719,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.8852355757117661,0.8852355757117661,0.7954404807493373,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.9123939699336524,0.9123939699336524,0.8405460284006463,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.9629419669102208,0.9629419669102208,0.8574054565605074,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.966700260351054,0.966700260351054,0.8866577123432269,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.9580498866213152,0.9580498866213152,0.8463826047859886,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9760644998740238,0.9760644998740238,0.936617412202159,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9792139077853363,0.9792139077853363,0.9452867902113042,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9643067103384564,0.9643067103384564,0.8853115380453122,stage3_predictor_consep_grid_proto_seed42
