dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.3,51,42,15,0.35714285714285715,0.29411764705882354,1.1904761904761905,0.23076923076923078,0.07692307692307687
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.2,34,42,2,0.047619047619047616,0.058823529411764705,0.23809523809523808,0.29850746268656714,-0.19402985074626855
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.2,34,42,4,0.09523809523809523,0.11764705882352941,0.47619047619047616,0.2835820895522388,-0.13432835820895517
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.3,51,42,6,0.14285714285714285,0.11764705882352941,0.47619047619047616,0.3076923076923077,-0.23076923076923084
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.2,34,42,6,0.14285714285714285,0.17647058823529413,0.7142857142857142,0.26865671641791045,-0.07462686567164178
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.3,51,42,6,0.14285714285714285,0.11764705882352941,0.47619047619047616,0.3076923076923077,-0.23076923076923084
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.2,34,42,2,0.047619047619047616,0.058823529411764705,0.23809523809523808,0.29850746268656714,-0.19402985074626855
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.3,51,42,5,0.11904761904761904,0.09803921568627451,0.3968253968253968,0.3162393162393162,-0.2649572649572649
monuseg,prototype_seed123,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,prototype_seed123,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,168,0.1,17,42,13,0.30952380952380953,0.7647058823529411,3.0952380952380953,0.19205298013245034,0.23178807947019864
