dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.2,35,19,0,0.0,0.0,0.0,0.14285714285714285,-0.26315789473684204
monuseg,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.3,53,19,0,0.0,0.0,0.0,0.16521739130434782,-0.4608695652173913
monuseg,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.05,10,19,6,0.3157894736842105,0.6,6.31578947368421,0.08227848101265822,0.2724850099933378
monuseg,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.1,20,19,10,0.5263157894736842,0.5,5.263157894736842,0.060810810810810814,0.4623044096728307
monuseg,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.2,35,19,16,0.8421052631578947,0.45714285714285713,4.2105263157894735,0.022556390977443608,0.8005540166204986
monuseg,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.3,53,19,16,0.8421052631578947,0.3018867924528302,2.807017543859649,0.02608695652173913,0.7693363844393593
monuseg,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,19,3,0.15789473684210525,0.3,3.157894736842105,0.10126582278481013,0.10459693537641579
monuseg,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,19,6,0.3157894736842105,0.3,3.157894736842105,0.08783783783783784,0.22332859174964437
monuseg,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,19,10,0.5263157894736842,0.2857142857142857,2.631578947368421,0.06766917293233082,0.4016620498614959
monuseg,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,19,13,0.6842105263157895,0.24528301886792453,2.280701754385965,0.05217391304347826,0.5386727688787185
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.05,10,19,6,0.3157894736842105,0.6,6.31578947368421,0.08227848101265822,0.2724850099933378
