dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.5528155706727135,0.5528155706727135,0.31250068902949146
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.7279856386999244,0.7279856386999244,0.43005311142945357
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.5779478458049886,0.5779478458049886,0.4331845853263716
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.5793650793650794,0.5793650793650794,0.33584415958797115
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.6832010582010581,0.6832010582010581,0.38226804175757334
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.6526832955404384,0.6526832955404384,0.4600620760296631
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.6434240362811792,0.6434240362811792,0.45194345163826877
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.6194255479969766,0.6194255479969766,0.33094492506653705
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.7220332577475435,0.7220332577475435,0.39186257100053346
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.7322373393801964,0.7322373393801964,0.3966063062006238
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.6347316704459561,0.6347316704459561,0.307954735987016
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.7016250944822373,0.7016250944822373,0.3765748634322803
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.70275888133031,0.70275888133031,0.37608184480912643
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.6481481481481481,0.6481481481481481,0.316890901825444
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.3732048374905518,0.6267951625094482,0.19265720220251875
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.3066893424036281,0.6933106575963719,0.18004760211439624
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.36621315192743764,0.6337868480725624,0.19097102743064198
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.3597883597883598,0.6402116402116402,0.19000342257418526
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.5794595616024187,0.5794595616024187,0.3321740995156616
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.39162887377173095,0.608371126228269,0.21421171783676773
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.5030234315948602,0.5030234315948602,0.25899616732670194
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.5081254724111867,0.5081254724111867,0.25422034841504276
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.22004913076341648,0.7799508692365835,0.16381012776466536
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.3832199546485261,0.6167800453514739,0.197017067591625
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.3267195767195767,0.6732804232804233,0.18204919921976476
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.3081065759637188,0.6918934240362812,0.1785906476839321
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.4402872260015117,0.5597127739984883,0.2138884335862411
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.44104308390022673,0.5589569160997733,0.2144985458340945
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.5379818594104309,0.5379818594104309,0.29394735950573714
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.3745275888133031,0.6254724111866969,0.19593803473852334
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.40098261526832957,0.5990173847316704,0.20427512972480494
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.33994708994709,0.66005291005291,0.19997003492600735
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.36507936507936506,0.6349206349206349,0.19306113556322857
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.36016628873771733,0.6398337112622827,0.19061793708402688
monuseg,prototype_seed7,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.36073318216175354,0.6392668178382465,0.20748288185524422
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,0,11,157,0.7955993051534452,0.7955993051534452,0.17418218288624476
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::global_max_entropy,predefined_score,none,0,11,157,0.3370005790387956,0.6629994209612045,0.05699236361718655
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::global_mean_margin_uncertainty,predefined_score,none,0,11,157,0.8257093225246092,0.8257093225246092,0.23095765571823734
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::foreground_area_frac,predefined_score,none,0,11,157,0.8870874348581356,0.8870874348581356,0.36461211909078833
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::boundary_risk_score,predefined_score,none,0,11,157,0.44730746960046325,0.5526925303995367,0.060466594322954856
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::boundary_overconfidence_score,predefined_score,none,0,11,157,0.6861609727851766,0.6861609727851766,0.11579371951141695
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::boundary_abnormality_score,predefined_score,none,0,11,157,0.42443543717429066,0.5755645628257093,0.06017357385238596
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::boundary_dual_risk_score,predefined_score,none,0,11,157,0.5020266357845976,0.5020266357845976,0.07714035679357546
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::uncertainty_cluster_score,predefined_score,none,0,11,157,0.7889403590040532,0.7889403590040532,0.2971582170864957
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::topology_risk_score,predefined_score,none,0,11,157,0.8164447017950203,0.8164447017950203,0.2148880233151333
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::sfrm_composite_score,predefined_score,none,0,11,157,0.8042848870874348,0.8042848870874348,0.20149190000652012
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,predefined::sfrm_balanced_score,predefined_score,none,0,11,157,0.7825709322524609,0.7825709322524609,0.34566593028261045
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,logistic_l2::global_features,global_features,group_kfold,5,11,157,0.8506079907353792,0.8506079907353792,0.34172133447368397
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,lasso_logistic_l1::global_features,global_features,group_kfold,5,11,157,0.8569774174869716,0.8569774174869716,0.3449606903672723
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,random_forest::global_features,global_features,group_kfold,5,11,157,0.7539085118702954,0.7539085118702954,0.20984274074136666
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,11,157,0.6676317313259987,0.6676317313259987,0.24763984225093896
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,11,157,0.7017950202663579,0.7017950202663579,0.2489614724141224
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,random_forest::sfrm_features,sfrm_features,group_kfold,5,11,157,0.7764910248986682,0.7764910248986682,0.1744623089670035
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,11,157,0.6502605674580196,0.6502605674580196,0.24075022303837365
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,11,157,0.7006369426751592,0.7006369426751592,0.2476871042870512
monuseg,prototype_seed7,gray_high_dice_high_boundary_error,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,11,157,0.7585408222350897,0.7585408222350897,0.183357135738456
