target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__lecr_uncertainty,feat__anatomical_topological_consistency__closing_residual_frac,-0.36292203624175434,0.36292203624175434,1.3330796398258617e-06,168
eval__lecr_boundary_error,feat__global_uncertainty__mean_entropy,0.29517718578059443,0.29517718578059443,0.00010263447562765093,168
eval__lecr_boundary_error,feat__global_uncertainty__max_entropy,,,,168
eval__lecr_boundary_error,feat__global_uncertainty__mean_margin_uncertainty,0.3863819276071695,0.3863819276071695,2.303441779956383e-07,168
eval__lecr_boundary_error,feat__global_uncertainty__max_margin_uncertainty,0.0838182479553686,0.0838182479553686,0.2800533418301162,168
eval__lecr_boundary_error,feat__global_uncertainty__foreground_area_frac,0.6325464033893331,0.6325464033893331,3.6812276775206363e-20,168
eval__lecr_boundary_error,feat__boundary_risk__pred_boundary_area_frac,0.6378932569519407,0.6378932569519407,1.4188504735311538e-20,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_entropy,-0.6136712205344174,0.6136712205344174,9.230001704270525e-19,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_max_entropy,,,,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.4474617966096548,0.4474617966096548,1.1944207893778596e-09,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_high_entropy_frac,-0.6161641214612197,0.6161641214612197,6.1063803556435205e-19,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_area_frac,0.1715332300563598,0.1715332300563598,0.026200295586093415,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_threshold,0.5439224331456446,0.5439224331456446,2.5460764218467853e-14,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_component_count,0.16539419134544142,0.16539419134544142,0.03215112524536422,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.3402314617757955,0.3402314617757955,6.411756548431969e-06,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.2529951583820268,0.2529951583820268,0.00093728590867006,168
eval__lecr_boundary_error,feat__topology_risk__component_count,0.5254220080229899,0.5254220080229899,2.624755925490586e-13,168
eval__lecr_boundary_error,feat__topology_risk__largest_component_area_frac,0.36152648354392375,0.36152648354392375,1.47349158583476e-06,168
eval__lecr_boundary_error,feat__topology_risk__small_component_count,-0.10978760958706764,0.10978760958706764,0.15657888066258854,168
eval__lecr_boundary_error,feat__topology_risk__mean_component_area_frac,0.336415081924064,0.336415081924064,8.252228968223088e-06,168
eval__lecr_boundary_error,feat__topology_risk__component_area_cv,0.06482554755240155,0.06482554755240155,0.40380755185278405,168
eval__lecr_boundary_error,feat__topology_risk__mean_eccentricity,-0.10852597425605258,0.10852597425605258,0.16142511241191795,168
eval__lecr_boundary_error,feat__topology_risk__mean_solidity,-0.06312733788551386,0.06312733788551386,0.41626041975877986,168
eval__lecr_boundary_error,feat__topology_risk__euler_number,0.5142105914513081,0.5142105914513081,1.0088358054858057e-12,168
eval__lecr_boundary_error,feat__topology_risk__threshold_component_count_std,0.6196800451403375,0.6196800451403375,3.388547491138159e-19,168
eval__lecr_boundary_error,feat__topology_risk__threshold_area_frac_std,0.5618517824874343,0.5618517824874343,2.3058246243946317e-15,168
eval__lecr_boundary_error,feat__topology_risk__threshold_euler_std,0.6186087828361799,0.6186087828361799,4.057740596170442e-19,168
eval__lecr_boundary_error,feat__anatomical_topological_consistency__opening_residual_frac,0.026945491241827248,0.026945491241827248,0.7288100232791525,168
eval__lecr_boundary_error,feat__anatomical_topological_consistency__closing_residual_frac,0.2210870744550897,0.2210870744550897,0.003977422110067604,168
