dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::uncertainty_cluster_score,predefined_score,none,0,1,43,0.06976744186046513,0.9302325581395349,0.024390243902439025
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::topology_risk_score,predefined_score,none,0,1,43,0.9534883720930234,0.9534883720930234,0.3333333333333333
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::sfrm_composite_score,predefined_score,none,0,1,43,0.3023255813953488,0.6976744186046512,0.03225806451612903
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::sfrm_balanced_score,predefined_score,none,0,1,43,0.6511627906976745,0.6511627906976745,0.0625
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,logistic_l2::global_features,global_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,lasso_logistic_l1::global_features,global_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,random_forest::global_features,global_features,group_kfold,4,1,43,0.2906976744186046,0.7093023255813954,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,logistic_l2::sfrm_features,sfrm_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,random_forest::sfrm_features,sfrm_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,4,1,43,0.09302325581395349,0.9069767441860466,0.022727272727272728
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,random_forest::all_deployable_features,all_deployable_features,group_kfold,4,1,43,0.1046511627906977,0.8953488372093024,0.022727272727272728
