dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,44,0.1,5,11,3,0.2727272727272727,0.6,2.727272727272727,0.20512820512820512,0.17948717948717952
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,44,0.2,9,11,4,0.36363636363636365,0.4444444444444444,1.8181818181818181,0.2,0.19999999999999996
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,44,0.3,14,11,6,0.5454545454545454,0.42857142857142855,1.8181818181818181,0.16666666666666666,0.33333333333333337
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,44,0.1,5,11,0,0.0,0.0,0.0,0.28205128205128205,-0.1282051282051282
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,44,0.2,9,11,1,0.09090909090909091,0.1111111111111111,0.45454545454545453,0.2857142857142857,-0.1428571428571428
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,44,0.3,14,11,2,0.18181818181818182,0.14285714285714285,0.6060606060606061,0.3,-0.19999999999999996
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,44,0.1,5,11,0,0.0,0.0,0.0,0.28205128205128205,-0.1282051282051282
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,44,0.2,9,11,2,0.18181818181818182,0.2222222222222222,0.9090909090909091,0.2571428571428571,-0.02857142857142847
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,44,0.3,14,11,4,0.36363636363636365,0.2857142857142857,1.2121212121212122,0.23333333333333334,0.06666666666666665
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,44,0.05,3,11,1,0.09090909090909091,0.3333333333333333,1.8181818181818181,0.24390243902439024,0.024390243902439046
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,44,0.1,5,11,2,0.18181818181818182,0.4,1.8181818181818181,0.23076923076923078,0.07692307692307687
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,44,0.2,9,11,6,0.5454545454545454,0.6666666666666666,2.727272727272727,0.14285714285714285,0.4285714285714286
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,44,0.3,14,11,7,0.6363636363636364,0.5,2.121212121212121,0.13333333333333333,0.4666666666666667
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,44,0.05,3,11,1,0.09090909090909091,0.3333333333333333,1.8181818181818181,0.24390243902439024,0.024390243902439046
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,44,0.1,5,11,2,0.18181818181818182,0.4,1.8181818181818181,0.23076923076923078,0.07692307692307687
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,44,0.2,9,11,4,0.36363636363636365,0.4444444444444444,1.8181818181818181,0.2,0.19999999999999996
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,44,0.3,14,11,6,0.5454545454545454,0.42857142857142855,1.8181818181818181,0.16666666666666666,0.33333333333333337
fets,single_sites18_19_20,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,44,0.05,3,11,1,0.09090909090909091,0.3333333333333333,1.8181818181818181,0.24390243902439024,0.024390243902439046
fets,single_sites18_19_20,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,44,0.1,5,11,2,0.18181818181818182,0.4,1.8181818181818181,0.23076923076923078,0.07692307692307687
fets,single_sites18_19_20,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,44,0.2,9,11,3,0.2727272727272727,0.3333333333333333,1.3636363636363635,0.22857142857142856,0.08571428571428574
fets,single_sites18_19_20,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,44,0.3,14,11,6,0.5454545454545454,0.42857142857142855,1.8181818181818181,0.16666666666666666,0.33333333333333337
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,44,0.05,3,11,2,0.18181818181818182,0.6666666666666666,3.6363636363636362,0.21951219512195122,0.12195121951219512
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,44,0.1,5,11,4,0.36363636363636365,0.8,3.6363636363636362,0.1794871794871795,0.28205128205128205
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,44,0.2,9,11,7,0.6363636363636364,0.7777777777777778,3.1818181818181817,0.11428571428571428,0.5428571428571429
fets,single_sites18_19_20,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,44,0.3,14,11,9,0.8181818181818182,0.6428571428571429,2.7272727272727275,0.06666666666666667,0.7333333333333334
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,44,0.05,3,11,2,0.18181818181818182,0.6666666666666666,3.6363636363636362,0.21951219512195122,0.12195121951219512
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,44,0.1,5,11,3,0.2727272727272727,0.6,2.727272727272727,0.20512820512820512,0.17948717948717952
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,44,0.2,9,11,7,0.6363636363636364,0.7777777777777778,3.1818181818181817,0.11428571428571428,0.5428571428571429
fets,single_sites18_19_20,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,44,0.3,14,11,8,0.7272727272727273,0.5714285714285714,2.4242424242424243,0.1,0.6
