target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__error_area_frac,feat__boundary_risk__pred_boundary_area_frac,0.8057389815914192,0.8057389815914192,2.817815159054251e-116,504
eval__error_area_frac,feat__boundary_risk__boundary_mean_entropy,0.6985709631199807,0.6985709631199807,5.404134055279848e-75,504
eval__error_area_frac,feat__boundary_risk__boundary_max_entropy,0.2699616370234249,0.2699616370234249,7.25991039897187e-10,504
eval__error_area_frac,feat__boundary_risk__boundary_mean_margin_uncertainty,0.7007400419780578,0.7007400419780578,1.2112945800333827e-75,504
eval__error_area_frac,feat__boundary_risk__boundary_high_entropy_frac,-0.7123707700113674,0.7123707700113674,3.1475339827042664e-79,504
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,0.6016153017667257,0.6016153017667257,6.17479355197732e-51,504
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,0.8574608192371185,0.8574608192371185,5.67782253104366e-147,504
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_component_count,0.41349452143738413,0.41349452143738413,3.0969667499708245e-22,504
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.31703198767838187,0.31703198767838187,3.133573509011692e-13,504
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.3554350862191788,0.3554350862191788,1.8729885739937699e-16,504
eval__error_area_frac,feat__topology_risk__component_count,0.789421648514911,0.789421648514911,1.8250382655739904e-108,504
eval__error_area_frac,feat__topology_risk__largest_component_area_frac,0.6182547436431797,0.6182547436431797,1.7979506710433735e-54,504
eval__error_area_frac,feat__topology_risk__small_component_count,0.8173433206643,0.8173433206643,2.6776086241453147e-122,504
eval__error_area_frac,feat__topology_risk__mean_component_area_frac,0.3096696700415409,0.3096696700415409,1.1577013143694984e-12,504
eval__error_area_frac,feat__topology_risk__component_area_cv,0.6322092461199608,0.6322092461199608,1.3236194631715198e-57,504
eval__error_area_frac,feat__topology_risk__mean_eccentricity,-0.008908820723283422,0.008908820723283422,0.8418639128609609,504
eval__error_area_frac,feat__topology_risk__mean_solidity,-0.4873622049416482,0.4873622049416482,1.9946408659015236e-31,504
eval__error_area_frac,feat__topology_risk__euler_number,0.7114224572941388,0.7114224572941388,6.265657409363835e-79,504
eval__error_area_frac,feat__topology_risk__threshold_component_count_std,0.8228347875463129,0.8228347875463129,2.6681754083718815e-125,504
eval__error_area_frac,feat__topology_risk__threshold_area_frac_std,0.8432235048539088,0.8432235048539088,1.9983725250811784e-137,504
eval__error_area_frac,feat__topology_risk__threshold_euler_std,0.811755823027817,0.811755823027817,2.396773795700479e-119,504
eval__error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,0.8605795755201587,0.8605795755201587,3.3413094458045616e-149,504
eval__error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,0.7412511635066938,0.7412511635066938,5.8802923556018554e-89,504
eval__boundary_error_area_frac,feat__global_uncertainty__mean_entropy,0.8875722255865077,0.8875722255865077,4.207378430084144e-171,504
eval__boundary_error_area_frac,feat__global_uncertainty__max_entropy,0.29033680559354014,0.29033680559354014,3.0210797609553826e-11,504
