dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction,dataset_short,model_family,seed,run_prefix
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.1,51,126,3,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.2,101,126,17,0.1349206349206349,0.16831683168316833,0.6746031746031745,0.2704714640198511,-0.08188585607940446,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.3,152,126,28,0.2222222222222222,0.18421052631578946,0.7407407407407407,0.2784090909090909,-0.11363636363636354,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.16997792494481237,0.3200883002207505,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,126,93,0.7380952380952381,0.9207920792079208,3.6904761904761907,0.08188585607940446,0.6724565756823822,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,126,118,0.9365079365079365,0.7763157894736842,3.121693121693122,0.022727272727272728,0.9090909090909091,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,126,51,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,126,86,0.6825396825396826,0.8514851485148515,3.4126984126984126,0.09925558312655088,0.6029776674937966,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,126,107,0.8492063492063492,0.7039473684210527,2.8306878306878307,0.05397727272727273,0.7840909090909091,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,126,14,0.1111111111111111,0.5384615384615384,2.222222222222222,0.23430962343096234,0.06276150627615062,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,126,28,0.2222222222222222,0.5490196078431373,2.222222222222222,0.2163355408388521,0.13465783664459163,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,126,43,0.3412698412698413,0.42574257425742573,1.7063492063492063,0.20595533498759305,0.1761786600496278,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,126,57,0.4523809523809524,0.375,1.507936507936508,0.19602272727272727,0.21590909090909094,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,126,11,0.0873015873015873,0.4230769230769231,1.7460317460317458,0.2405857740585774,0.03765690376569042,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,126,15,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,126,30,0.23809523809523808,0.297029702970297,1.1904761904761902,0.23821339950372208,0.04714640198511166,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,126,37,0.29365079365079366,0.24342105263157895,0.978835978835979,0.2528409090909091,-0.011363636363636465,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,126,11,0.0873015873015873,0.4230769230769231,1.7460317460317458,0.2405857740585774,0.03765690376569042,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,126,22,0.1746031746031746,0.43137254901960786,1.7460317460317458,0.22958057395143489,0.08167770419426046,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,126,33,0.2619047619047619,0.32673267326732675,1.3095238095238095,0.23076923076923078,0.07692307692307687,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,126,48,0.38095238095238093,0.3157894736842105,1.2698412698412698,0.2215909090909091,0.11363636363636365,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,126,12,0.09523809523809523,0.46153846153846156,1.9047619047619047,0.2384937238493724,0.046025104602510414,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,126,21,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,126,39,0.30952380952380953,0.38613861386138615,1.5476190476190477,0.21588089330024815,0.1364764267990074,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,126,51,0.40476190476190477,0.3355263157894737,1.3492063492063493,0.21306818181818182,0.1477272727272727,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,126,48,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,126,70,0.5555555555555556,0.693069306930693,2.7777777777777777,0.13895781637717122,0.4441687344913151,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,126,79,0.626984126984127,0.5197368421052632,2.08994708994709,0.13352272727272727,0.46590909090909094,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.05,26,126,24,0.19047619047619047,0.9230769230769231,3.8095238095238093,0.21338912133891214,0.14644351464435146,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.1,51,126,45,0.35714285714285715,0.8823529411764706,3.571428571428571,0.17880794701986755,0.2847682119205298,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.2,101,126,85,0.6746031746031746,0.8415841584158416,3.373015873015873,0.10173697270471464,0.5930521091811414,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.3,152,126,102,0.8095238095238095,0.6710526315789473,2.6984126984126986,0.06818181818181818,0.7272727272727273,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.16997792494481237,0.3200883002207505,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,126,79,0.626984126984127,0.7821782178217822,3.134920634920635,0.11662531017369727,0.533498759305211,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,126,98,0.7777777777777778,0.6447368421052632,2.5925925925925926,0.07954545454545454,0.6818181818181819,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.16997792494481237,0.3200883002207505,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,126,84,0.6666666666666666,0.8316831683168316,3.333333333333333,0.10421836228287841,0.5831265508684864,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,126,100,0.7936507936507936,0.6578947368421053,2.6455026455026456,0.07386363636363637,0.7045454545454546,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,126,25,0.1984126984126984,0.9615384615384616,3.968253968253968,0.2112970711297071,0.15481171548117156,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,126,48,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,126,83,0.6587301587301587,0.8217821782178217,3.2936507936507935,0.10669975186104218,0.5732009925558312,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,126,114,0.9047619047619048,0.75,3.015873015873016,0.03409090909090909,0.8636363636363636,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,126,25,0.1984126984126984,0.9615384615384616,3.968253968253968,0.2112970711297071,0.15481171548117156,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.16997792494481237,0.3200883002207505,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,126,84,0.6666666666666666,0.8316831683168316,3.333333333333333,0.10421836228287841,0.5831265508684864,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,126,117,0.9285714285714286,0.7697368421052632,3.0952380952380953,0.02556818181818182,0.8977272727272727,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.05,26,126,25,0.1984126984126984,0.9615384615384616,3.968253968253968,0.2112970711297071,0.15481171548117156,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.1,51,126,43,0.3412698412698413,0.8431372549019608,3.4126984126984126,0.18322295805739514,0.26710816777041946,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.2,101,126,81,0.6428571428571429,0.801980198019802,3.2142857142857144,0.11166253101736973,0.5533498759305211,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.3,152,126,116,0.9206349206349206,0.7631578947368421,3.068783068783069,0.028409090909090908,0.8863636363636364,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,51,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,92,0.7301587301587301,0.9108910891089109,3.6507936507936503,0.08436724565756824,0.662531017369727,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,116,0.9206349206349206,0.7631578947368421,3.068783068783069,0.028409090909090908,0.8863636363636364,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,51,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,94,0.746031746031746,0.9306930693069307,3.7301587301587302,0.0794044665012407,0.6823821339950372,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,117,0.9285714285714286,0.7697368421052632,3.0952380952380953,0.02556818181818182,0.8977272727272727,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,25,0.1984126984126984,0.9615384615384616,3.968253968253968,0.2112970711297071,0.15481171548117156,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,47,0.373015873015873,0.9215686274509803,3.7301587301587302,0.17439293598233996,0.30242825607064017,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,86,0.6825396825396826,0.8514851485148515,3.4126984126984126,0.09925558312655088,0.6029776674937966,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,117,0.9285714285714286,0.7697368421052632,3.0952380952380953,0.02556818181818182,0.8977272727272727,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,25,0.1984126984126984,0.9615384615384616,3.968253968253968,0.2112970711297071,0.15481171548117156,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,49,0.3888888888888889,0.9607843137254902,3.888888888888889,0.16997792494481237,0.3200883002207505,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,88,0.6984126984126984,0.8712871287128713,3.4920634920634916,0.09429280397022333,0.6228287841191067,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,113,0.8968253968253969,0.743421052631579,2.9894179894179898,0.036931818181818184,0.8522727272727273,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,26,0.20634920634920634,1.0,4.1269841269841265,0.20920502092050208,0.16317991631799167,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,50,0.3968253968253968,0.9803921568627451,3.968253968253968,0.16777041942604856,0.32891832229580575,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,90,0.7142857142857143,0.8910891089108911,3.571428571428571,0.08933002481389578,0.6426799007444168,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,113,0.8968253968253969,0.743421052631579,2.9894179894179898,0.036931818181818184,0.8522727272727273,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,23,0.18253968253968253,0.8846153846153846,3.6507936507936503,0.21548117154811716,0.13807531380753135,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,45,0.35714285714285715,0.8823529411764706,3.571428571428571,0.17880794701986755,0.2847682119205298,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,81,0.6428571428571429,0.801980198019802,3.2142857142857144,0.11166253101736973,0.5533498759305211,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,117,0.9285714285714286,0.7697368421052632,3.0952380952380953,0.02556818181818182,0.8977272727272727,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.05,26,126,7,0.05555555555555555,0.2692307692307692,1.111111111111111,0.2489539748953975,0.004184100418409997,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.1,51,126,13,0.10317460317460317,0.2549019607843137,1.0317460317460316,0.24944812362030905,0.002207505518763808,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,126,23,0.18253968253968253,0.22772277227722773,0.9126984126984126,0.2555831265508685,-0.022332506203474045,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.3,152,126,30,0.23809523809523808,0.19736842105263158,0.7936507936507936,0.2727272727272727,-0.09090909090909083,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.05,26,126,3,0.023809523809523808,0.11538461538461539,0.47619047619047616,0.25732217573221755,-0.029288702928870203,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.1,51,126,11,0.0873015873015873,0.21568627450980393,0.8730158730158729,0.25386313465783666,-0.015452538631346657,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.2,101,126,32,0.25396825396825395,0.31683168316831684,1.2698412698412698,0.23325062034739455,0.0669975186104218,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.3,152,126,46,0.36507936507936506,0.3026315789473684,1.216931216931217,0.22727272727272727,0.09090909090909094,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,126,8,0.06349206349206349,0.3076923076923077,1.2698412698412698,0.24686192468619247,0.012552301255230103,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,126,12,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,126,24,0.19047619047619047,0.2376237623762376,0.9523809523809523,0.2531017369727047,-0.012406947890818865,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,126,31,0.24603174603174602,0.20394736842105263,0.8201058201058201,0.26988636363636365,-0.07954545454545459,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,126,7,0.05555555555555555,0.2692307692307692,1.111111111111111,0.2489539748953975,0.004184100418409997,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,126,16,0.12698412698412698,0.3137254901960784,1.2698412698412698,0.24282560706401765,0.028697571743929395,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,126,26,0.20634920634920634,0.25742574257425743,1.0317460317460316,0.24813895781637718,0.007444168734491274,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,126,38,0.30158730158730157,0.25,1.0052910052910053,0.25,0.0,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,126,0,0.0,0.0,0.0,0.26359832635983266,-0.05439330543933063,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,126,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,126,7,0.05555555555555555,0.06930693069306931,0.27777777777777773,0.29528535980148884,-0.18114143920595538,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,126,13,0.10317460317460317,0.08552631578947369,0.3439153439153439,0.3210227272727273,-0.28409090909090917,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,126,6,0.047619047619047616,0.23076923076923078,0.9523809523809523,0.2510460251046025,-0.004184100418409997,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,126,15,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,126,37,0.29365079365079366,0.36633663366336633,1.4682539682539681,0.22084367245657568,0.11662531017369726,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,126,61,0.48412698412698413,0.40131578947368424,1.6137566137566137,0.1846590909090909,0.26136363636363635,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,126,7,0.05555555555555555,0.2692307692307692,1.111111111111111,0.2489539748953975,0.004184100418409997,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,126,13,0.10317460317460317,0.2549019607843137,1.0317460317460316,0.24944812362030905,0.002207505518763808,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,126,35,0.2777777777777778,0.3465346534653465,1.3888888888888888,0.22580645161290322,0.09677419354838712,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,126,45,0.35714285714285715,0.29605263157894735,1.1904761904761905,0.23011363636363635,0.07954545454545459,consep,proto,42,consep_grid_proto_seed42
consep,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,126,6,0.047619047619047616,0.23076923076923078,0.9523809523809523,0.2510460251046025,-0.004184100418409997,consep,proto,42,consep_grid_proto_seed42
